X,Y,gid,Name,description,tessellate
28.1797485070597,37.9297940508574,"130","3",,"1"
28.2123663312006,37.9346114710279,"131","3",,"1"
28.2820375671263,37.9459380608385,"132","3",,"1"
28.3409315484122,37.9620465546939,"133","3",,"1"
28.3101609899712,37.9308645052124,"134","2",,"1"
28.3384140095704,37.9309155021738,"135","2",,"1"
28.3470479821247,37.9312050023206,"136","2",,"1"
28.2817244419883,37.9155514754956,"140","2",,"1"
28.290443,37.917486,"141","2",,"1"
28.2921335,37.9180605,"142","2",,"1"
28.2942869640552,37.9194079761554,"143","2",,"1"
28.313556489998,37.9238519963976,"144","2",,"1"
28.3201075,37.927522,"145","2",,"1"
28.3240995000887,37.9283735000154,"146","2",,"1"
28.3261035,37.928746,"147","2",,"1"
28.330314,37.928791,"148","2",,"1"
28.1586554543995,37.9004570251301,"149","2",,"1"
28.1529949980907,37.8993210002021,"150","2",,"1"
28.1134120310631,37.891211515206,"151","2",,"1"
28.1137419985855,37.8826344992768,"152","2",,"1"
28.136604954231,37.8894684893725,"153","2",,"1"
28.1450340046309,37.8903160005827,"154","2",,"1"
28.2218119825335,37.8969259924083,"155","2",,"1"
28.229785,37.920743,"156","3",,"1"
28.2468964656108,37.9178930075136,"157","3",,"1"
28.2334579814056,37.9161080052255,"158","3",,"1"
28.3595965255658,37.9406769953633,"159","2",,"1"
28.3721560350426,37.938307982993,"160","2",,"1"
28.2245249156486,37.9071100344857,"161","3",,"1"
28.1359550029878,37.8083330008973,"162","4",,"1"
28.1277634893908,37.8060564969101,"163","4",,"1"
28.253196484907,37.8373919961255,"164","4",,"1"
28.0907804800937,37.7941089890306,"165","4",,"1"
28.0354854519823,37.8658680147528,"166","2",,"1"
28.0391020092294,37.8672914954178,"167","2",,"1"
28.0734359875596,37.8633679971017,"168","2",,"1"
28.0986215001508,37.8602695000378,"169","2",,"1"
28.1195705,37.8677005,"170","2",,"1"
27.9936015005424,37.8683894998515,"171","2",,"1"
27.991384,37.86443,"172","2",,"1"
28.0064154920693,37.8617574978625,"173","2",,"1"
28.0758845008139,37.8542425001838,"174","2",,"1"
28.1128540179249,37.8596125043924,"175","2",,"1"
28.3444915315737,37.9847445305753,"176","3",,"1"
28.4257350380442,37.9855689745651,"177","3",,"1"
28.441941,37.9642015,"178","3",,"1"
28.4607500261235,37.9384399375939,"179","3",,"1"
28.495945986403,37.9358510016947,"180","3",,"1"
28.4371940460886,37.9320799804473,"181","2",,"1"
28.3888520003101,37.9408745000924,"182","2",,"1"
28.4006230012065,37.942205999985,"183","2",,"1"
27.9263354710066,37.040456478077,"275","2",,"1"
28.4113924875894,37.9407755030185,"184","2",,"1"
28.4041515,37.92746,"185","2",,"1"
28.3940309951649,37.9285445014923,"186","2",,"1"
28.4717369985101,37.9252965004841,"187","3",,"1"
28.4742924528173,37.9244605171621,"188","3",,"1"
28.4789095,37.9234125,"189","3",,"1"
28.4807504700918,37.9230595046486,"190","3",,"1"
28.4841505,37.922772,"191","3",,"1"
28.487747,37.922354,"192","3",,"1"
28.492393,37.921879,"193","3",,"1"
28.3052049950621,37.7400705596763,"194","3",,"1"
28.3063260094678,37.7091936027718,"195","3",,"1"
28.3046425027272,37.6800314929225,"196","3",,"1"
28.3934619825473,37.619114507431,"197","3",,"1"
28.3481520689922,37.6476684588847,"198","3",,"1"
28.3825879689296,37.6236800153194,"199","3",,"1"
28.002614,37.691751,"200","3",,"1"
28.0105805,37.6877045,"201","3",,"1"
28.0304640172442,37.6753594919864,"202","3",,"1"
28.0605134940873,37.6536940049661,"203","3",,"1"
27.2353919978426,37.4651139989422,"204","3",,"1"
27.276934491035,37.4787964960002,"205","3",,"1"
27.2601139948524,37.4382979982105,"206","3",,"1"
27.297616,37.4511595,"207","3",,"1"
27.3100580182418,37.4585950168519,"208","3",,"1"
27.616476511461,37.3857794918004,"209","2",,"1"
27.6072494874392,37.379311006707,"210","2",,"1"
27.5828100036744,37.3919484987909,"211","2",,"1"
27.6913565,37.350331,"212","2",,"1"
27.725126,37.3418665,"213","2",,"1"
27.7478210086508,37.332256495809,"214","2",,"1"
27.7582604813803,37.3261280102151,"215","2",,"1"
27.7635880059844,37.3235319969714,"216","2",,"1"
27.7678719937697,37.3218960020276,"217","2",,"1"
27.7768590107306,37.3189844959542,"218","2",,"1"
27.815508,37.267692,"219","2",,"1"
27.822549,37.263519,"220","2",,"1"
27.8469534967375,37.2492715013015,"221","2",,"1"
27.9078285068034,37.2273744981604,"222","2",,"1"
28.1306175174673,37.2955669904445,"223","2",,"1"
28.1465455379269,37.2918129747512,"224","2",,"1"
28.1622475,37.282045,"225","2",,"1"
28.2177470204564,37.2575464903038,"226","2",,"1"
28.1243286327693,37.2964954953103,"227","2",,"1"
28.1105489490331,37.2997575550512,"228","2",,"1"
28.1142964661066,37.302429041169,"229","2",,"1"
28.1103764886487,37.3098455127952,"230","2",,"1"
28.1019974876439,37.316231015733,"231","2",,"1"
28.096828488536,37.3248165149088,"232","2",,"1"
28.0915450006109,37.3322915456354,"233","2",,"1"
27.901497462343,37.0341509884499,"276","2",,"1"
27.9079165421112,37.0344084849282,"277","2",,"1"
28.4389350041348,37.2423464941446,"234","3",,"1"
28.384199,37.2143915,"235","2",,"1"
28.4069239915082,37.2130855010752,"236","2",,"1"
28.4171735149496,37.2114769944687,"237","2",,"1"
28.3835229997701,37.2158495000739,"238","2",,"1"
28.4344839939452,37.2052645051902,"239","2",,"1"
28.497962,37.178199,"240","3",,"1"
28.4973115273222,37.1745574892217,"241","3",,"1"
28.3772894892702,37.1017494984083,"242","3",,"1"
28.3934909848779,37.0763699930071,"243","2",,"1"
28.3714954737412,37.0639384875571,"244","2",,"1"
28.428953491207,37.0771159950704,"245","2",,"1"
28.2805180029021,37.0567835005529,"246","2",,"1"
28.3297145209438,37.0891750098747,"247","3",,"1"
28.2655594794791,37.0586619966995,"248","2",,"1"
27.8843704588656,37.0286679784859,"278","2",,"1"
27.893713445384,37.0325869734673,"279","2",,"1"
26.1544415220067,39.6275870496691,"431","2",,"1"
28.3037324493801,37.067588430866,"249","2",,"1"
28.3250775888791,37.0552104884547,"250","2",,"1"
28.1680629836337,37.0838349950305,"251","4",,"1"
28.239526517062,37.0957700095827,"252","4",,"1"
28.2433560895734,37.0808539836148,"253","3",,"1"
28.1543494907876,37.0419524839913,"254","2",,"1"
28.227937511326,37.0489944947177,"255","2",,"1"
28.2470795129962,37.0510035074284,"256","2",,"1"
28.2052170006202,37.0461320001186,"257","2",,"1"
27.9791010364422,37.8697364942808,"258","2",,"1"
27.49858206809,37.833560071932,"259","2",,"1"
28.1795399997482,37.2724150002018,"260","2",,"1"
28.1798625134726,37.2729864881589,"261","2",,"1"
27.9185405106217,37.0364200024409,"280","2",,"1"
27.8810185118291,37.0269065033785,"281","2",,"1"
27.8783100117457,37.0262585025926,"282","2",,"1"
28.3356694993559,37.2290775002468,"283","2",,"1"
28.3500669544338,37.2233505169956,"284","2",,"1"
28.3747259768751,37.2211275064465,"285","2",,"1"
28.3727380060681,37.2142195007232,"286","2",,"1"
28.344766984586,37.2226419960264,"287","2",,"1"
27.9767975059874,37.0385439961522,"288","2",,"1"
28.4012685015144,37.8554960004227,"262","4",,"1"
27.8845864980166,37.7857679984558,"263","4",,"1"
28.1091385041291,37.3096209950918,"264","2",,"1"
28.1687200265498,37.0443699930545,"265","2",,"1"
28.1285168209956,37.0377159722443,"266","2",,"1"
28.0080768807036,37.0257724984888,"267","2",,"1"
28.0810554737386,37.0319984788339,"268","2",,"1"
28.096309,37.0273225,"269","2",,"1"
28.1084625349699,37.0243170236445,"270","2",,"1"
27.999643,37.028417,"271","2",,"1"
27.9847115,37.0370345,"272","2",,"1"
27.948777,37.0444355,"273","2",,"1"
27.9362754903258,37.0436914989005,"274","2",,"1"
27.9728800544096,37.0414369707595,"289","2",,"1"
27.7975230180056,37.3101749897528,"290","2",,"1"
27.7414494771467,37.8756740072031,"291","2",,"1"
27.7178790307653,37.880059019609,"292","2",,"1"
27.742407473913,37.895507015024,"293","3",,"1"
27.7459940459678,37.8940964807664,"294","3",,"1"
27.4969854680074,37.8532185090809,"295","2",,"1"
27.5430535399095,37.8346989743262,"296","2",,"1"
27.50836,37.837396,"297","2",,"1"
27.9938155003024,37.8570469999121,"298","2",,"1"
27.9397084831318,37.8577750028194,"299","2",,"1"
27.7233260356378,37.873053493628,"300","2",,"1"
27.6941364841967,37.8658590032818,"301","2",,"1"
27.763455,37.873552,"302","2",,"1"
27.7688307872775,37.873067500431,"303","2",,"1"
27.7870405492466,37.8720349795014,"304","2",,"1"
27.8049775001384,37.8653504999584,"305","2",,"1"
27.820323501685,37.8608694993939,"306","2",,"1"
27.8212704928046,37.862950001114,"307","2",,"1"
27.8061105258655,37.8626829912714,"308","2",,"1"
27.8166330252638,37.8638104944854,"309","2",,"1"
27.8112335,37.8649455,"310","2",,"1"
27.8272144887442,37.8621285034189,"311","2",,"1"
27.8351414560083,37.858315032274,"312","2",,"1"
27.8520875048323,37.8527724970674,"313","2",,"1"
27.837554,37.8549205,"314","2",,"1"
28.1881015,37.88439,"315","2",,"1"
28.293935,37.927161,"316","2",,"1"
28.2625945,37.9186585,"317","2",,"1"
28.2645405,37.918441,"318","2",,"1"
27.8698894867427,37.0239654953911,"319","2",,"1"
26.3776865188022,39.498739502612,"337","2",,"1"
26.1571495264384,39.6270575431722,"432","2",,"1"
27.834061,37.019082,"320","2",,"1"
27.8250639872795,37.0144294931781,"321","2",,"1"
27.8162285102309,37.0070645112102,"322","2",,"1"
27.7220535,37.863343,"323","2",,"1"
28.3033504995658,37.7528289748886,"324","3",,"1"
28.4850105100957,37.1744634906884,"325","2",,"1"
27.8213775017598,37.826608999426,"326","2",,"1"
27.8310980057234,37.8262944988461,"327","2",,"1"
27.8296880049661,37.8281489985376,"328","2",,"1"
27.8365879979148,37.8265715002822,"329","2",,"1"
27.859493,37.8298605,"330","2",,"1"
27.8268264931257,37.8312899979191,"331","2",,"1"
27.8445504949962,37.8321330011816,"332","2",,"1"
27.8514241768831,37.8318785062686,"333","2",,"1"
26.6580730434725,39.5792149759539,"380","2",,"1"
27.8572885090434,37.8323075025078,"334","2",,"1"
27.8405525028798,37.8246379996415,"335","2",,"1"
28.2985819976654,37.7972590050284,"336","3",,"1"
26.4239040361002,39.5089600152997,"338","2",,"1"
26.4434699655504,39.5189749841604,"339","2",,"1"
26.450449,39.521535,"340","2",,"1"
26.4676315138665,39.5245750096944,"341","2",,"1"
26.4724984719826,39.5253559886131,"342","2",,"1"
26.4762269811191,39.5266414929123,"343","2",,"1"
26.486935500418,39.5287385000918,"344","2",,"1"
26.4935614968007,39.530285499641,"345","2",,"1"
26.105099,39.525457,"346","4",,"1"
26.1441284872912,39.6143284862962,"347","2",,"1"
26.1447249950815,39.6169569915044,"348","2",,"1"
26.1537879960152,39.6236964966117,"349","2",,"1"
26.1612929996496,39.623716029431,"350","2",,"1"
26.168887,39.6088085,"351","2",,"1"
26.1683350200014,39.6098644882924,"352","2",,"1"
26.1683869380912,39.6111505677977,"353","2",,"1"
26.1715645,39.6046745,"354","2",,"1"
26.1715700030733,39.5889575109325,"355","2",,"1"
26.1571069500579,39.5806385387454,"356","2",,"1"
26.163643017543,39.5768419880151,"357","2",,"1"
26.1784734916117,39.5676195042411,"358","2",,"1"
26.1727240309944,39.5377429300736,"359","4",,"1"
26.1667984908751,39.5470675266847,"360","4",,"1"
26.4963785126755,39.5491375080732,"361","2",,"1"
26.5019795096047,39.5317855034782,"362","2",,"1"
26.502588,39.530856,"363","2",,"1"
26.3829169958183,39.4995754992401,"364","2",,"1"
26.5134364699952,39.5332979911424,"365","2",,"1"
26.6490079286089,39.5885890376614,"379","2",,"1"
26.5549525092797,39.5390155009349,"366","2",,"1"
26.5531139986907,39.5397134995962,"367","2",,"1"
26.5706159630263,39.5423489812344,"368","2",,"1"
26.6035415319821,39.5518010215321,"369","2",,"1"
26.6125679775435,39.5530784907362,"370","2",,"1"
26.6130686582781,39.5564534819754,"371","2",,"1"
26.6068045110314,39.5563010312766,"372","2",,"1"
26.5976894695131,39.5557714704002,"373","2",,"1"
26.5997430382474,39.5713285259983,"374","2",,"1"
26.538700480703,39.5573694896252,"375","2",,"1"
26.5472455,39.56428,"376","2",,"1"
26.8289048787332,39.5937921833222,"377","2",,"1"
26.5331375132992,39.5644855059195,"378","2",,"1"
26.631257,39.5581635,"381","2",,"1"
26.6382984639845,39.5604264836152,"382","2",,"1"
26.6504475037187,39.5603170009363,"383","2",,"1"
26.6771719845177,39.5667309927864,"384","2",,"1"
26.6835955298796,39.5665140201674,"385","2",,"1"
26.6883160339595,39.5633440169349,"386","2",,"1"
26.7064514854734,39.5706639931397,"387","2",,"1"
26.704239534593,39.5742425118817,"388","2",,"1"
26.7395630092165,39.5745470011992,"389","2",,"1"
26.7266675,39.570114,"390","2",,"1"
26.7484809734089,39.5728994937659,"391","2",,"1"
26.918584523621,39.6413695147714,"392","2",,"1"
26.983412488819,39.6938474846382,"393","2",,"1"
26.8943080367259,39.6240160440245,"394","2",,"1"
26.8791935256517,39.6204450326826,"395","2",,"1"
26.8702030303612,39.6004810241062,"396","2",,"1"
26.875186,39.591401,"397","2",,"1"
26.8720549882419,39.5880839951318,"398","2",,"1"
26.8896055,39.591585,"399","2",,"1"
26.912409519595,39.5939920085579,"400","2",,"1"
26.7524099908651,39.5802839980359,"401","2",,"1"
28.9966145,39.8842855,"2118","2",,"1"
26.8042510118951,39.5924470041633,"402","2",,"1"
26.7915170112803,39.5875865022593,"403","2",,"1"
26.7727020177593,39.5746959946953,"404","2",,"1"
26.8413370304088,39.5899630134606,"405","2",,"1"
26.8376309930304,39.5938979947449,"406","2",,"1"
26.8665324687708,39.586601995277,"407","2",,"1"
26.814683,39.5986435,"408","2",,"1"
26.8196400309619,39.6012594719518,"409","2",,"1"
26.8623369929347,39.6100529967503,"410","2",,"1"
26.8082110032659,39.5699850012369,"411","2",,"1"
26.196553,39.473451,"412","2",,"1"
26.2429235436863,39.4778500137595,"413","2",,"1"
26.2412005281324,39.4764565045717,"414","2",,"1"
26.2508310186301,39.4774905049507,"415","2",,"1"
26.3414765,39.486288,"416","2",,"1"
26.358447980483,39.4934804906912,"417","2",,"1"
26.3829169958183,39.4995754992401,"418","2",,"1"
26.3776865188022,39.498739502612,"419","2",,"1"
26.8959939910399,39.0340310110903,"420","4",,"1"
26.9318019926885,39.0196845050673,"421","4",,"1"
26.9937264884849,39.1004050158538,"422","4",,"1"
26.9976915092701,39.0859304959592,"423","4",,"1"
26.9875889813258,39.0865230103702,"424","4",,"1"
26.9955764950494,39.0825210009392,"425","4",,"1"
26.9262090129484,39.0923034841698,"426","4",,"1"
26.9350755,39.084301,"427","4",,"1"
26.9488269840746,39.0761940067493,"428","4",,"1"
26.9353313943752,39.0594815001302,"429","4",,"1"
26.9772650224244,39.0570359928505,"430","4",,"1"
26.1610244958807,39.6287594832591,"433","2",,"1"
26.161591,39.6435455,"434","2",,"1"
26.183139,39.697712,"435","2",,"1"
26.1906515,39.747493,"436","2",,"1"
26.1642629906037,39.6533504839036,"437","2",,"1"
26.1627039921045,39.6474764796339,"438","2",,"1"
26.1617690003927,39.6359684977978,"439","2",,"1"
26.9355590138574,39.975092006182,"440","2",,"1"
26.9796219970713,39.9914844989894,"441","2",,"1"
28.4063499917492,38.9902180079533,"442","4",,"1"
28.45683549514,38.8121729952775,"443","3",,"1"
28.2459145030416,38.7159670017014,"444","3",,"1"
28.2461185,38.700176,"445","3",,"1"
28.2827145004968,38.6896035004544,"446","3",,"1"
28.2899854978931,38.6285994991356,"447","3",,"1"
28.3169824964089,38.6315534973259,"448","3",,"1"
28.4460589988198,38.7163959984778,"449","2",,"1"
28.474788994286,38.7193059947146,"450","2",,"1"
28.3825900015176,38.6117620010713,"451","3",,"1"
28.3690729814882,38.5946279845475,"452","3",,"1"
28.3565059985944,38.5931329990122,"453","3",,"1"
28.3462265,38.5987235,"454","3",,"1"
28.3375739989877,38.5958029991078,"455","3",,"1"
28.2749190109314,38.6220425034974,"456","3",,"1"
28.2861350087183,38.6151800038219,"457","3",,"1"
28.0299500234815,38.6697979777298,"458","2",,"1"
27.7877675,38.908979,"459","2",,"1"
27.9083499965728,38.9931779797683,"460","2",,"1"
27.9017460140459,38.8352734905776,"461","3",,"1"
27.8888425023259,38.823560998658,"462","2",,"1"
27.8877155308405,38.8295244838665,"463","2",,"1"
27.9012440506827,38.8229869508322,"464","2",,"1"
27.9167045026473,38.7931674716727,"465","2",,"1"
27.9113565,38.7647765,"466","4",,"1"
27.9105865524143,38.7644849452862,"467","4",,"1"
27.8305255361687,38.7678199832556,"468","2",,"1"
27.8808044950594,38.7437825040301,"469","2",,"1"
27.0193035090233,38.8564834992696,"470","4",,"1"
27.0266994971283,38.8557870000853,"471","4",,"1"
27.1151445,38.839929,"472","4",,"1"
27.0269000189239,38.7833039935251,"473","3",,"1"
27.3192740003813,38.6881380004613,"474","2",,"1"
27.04662,38.7763865,"475","3",,"1"
27.2817914933336,38.6268630997113,"476","3",,"1"
27.2896869906834,38.6326595058102,"477","2",,"1"
27.6866600178237,38.810098019211,"478","2",,"1"
27.8134499612433,38.8635555119542,"479","2",,"1"
27.789321,38.863916,"480","2",,"1"
27.8092195,38.86456,"481","2",,"1"
27.8174294898111,38.8623850038815,"482","2",,"1"
27.7828010359574,38.864266484824,"483","2",,"1"
27.8012924112862,38.8644635030964,"484","2",,"1"
27.7939414885323,38.8659195027223,"485","2",,"1"
27.8223975,38.860427,"486","2",,"1"
27.8474840264622,38.8537294882946,"487","2",,"1"
27.8660750122243,38.8408009892843,"488","2",,"1"
27.9355644848415,38.6251390086797,"489","2",,"1"
27.9259369683525,38.698918529761,"490","2",,"1"
29.6994530345891,38.7285955306492,"491","2",,"1"
29.7514389730155,38.9979040078862,"492","2",,"1"
29.7795530224302,38.9986199971023,"493","2",,"1"
29.817536,38.991216,"494","2",,"1"
29.8497054799297,38.9801965072644,"495","2",,"1"
29.7947143473983,38.9357244959302,"496","4",,"1"
29.7983389733876,38.9239200214399,"497","4",,"1"
29.9174780208128,38.9611544899739,"498","2",,"1"
29.913204,38.964846,"499","2",,"1"
29.9191949714175,38.9624300119333,"500","2",,"1"
29.9332269762594,38.9577320084215,"501","2",,"1"
29.9522179370142,38.9207015684539,"502","2",,"1"
29.9745140063431,38.9086379882103,"503","2",,"1"
29.9821749852875,38.9059535034978,"504","2",,"1"
29.838930490615,38.7824485007938,"505","2",,"1"
29.800423,38.786218,"506","2",,"1"
29.8276045010817,38.7585600023819,"507","2",,"1"
29.7958559949071,38.7394964971207,"508","2",,"1"
29.8887511363351,38.7839189980145,"509","2",,"1"
29.8241650008037,38.7792390005197,"510","2",,"1"
29.7313439820806,38.5231144360657,"511","3",,"1"
29.7319855004653,38.5068614990827,"512","3",,"1"
29.7378855,38.5537645,"513","4",,"1"
29.727761,38.54319,"514","4",,"1"
29.1155900252852,38.0053859786426,"515","4",,"1"
29.0219769771175,38.0257500522718,"516","3",,"1"
29.0151284904716,38.0292455043097,"517","3",,"1"
29.0212614943321,38.0241435036616,"518","3",,"1"
29.0143259904438,38.0427914712946,"519","3",,"1"
29.0118404979817,38.058673010043,"520","3",,"1"
29.0211595150298,38.0706939884912,"521","3",,"1"
29.4297439878151,38.023021034179,"522","3",,"1"
29.4269549947259,38.0222481029019,"523","3",,"1"
29.4387045197177,38.0107689487419,"524","3",,"1"
29.7208685,38.488641,"525","3",,"1"
29.7248525068393,38.4949470163529,"526","3",,"1"
29.7343404869967,38.4327155092296,"527","3",,"1"
31.189473,40.601786,"557","1",,"1"
29.8438205,36.1727015,"2486","2",,"1"
29.749751004221,38.3717209835413,"528","3",,"1"
29.800065,38.344786,"529","2",,"1"
29.6870894842358,38.296378479649,"530","2",,"1"
29.727528497045,38.3214964992992,"531","2",,"1"
29.7382635295295,38.3229209928983,"532","2",,"1"
29.7135645,38.316909,"533","2",,"1"
29.6986915,38.3097515,"534","2",,"1"
29.7163594689364,38.3194014912743,"535","2",,"1"
29.7337504854384,38.3228584970598,"536","2",,"1"
29.7482215073176,38.3236730016222,"537","2",,"1"
29.7527649931113,38.3247324987394,"538","2",,"1"
29.7702250013828,38.3280905006724,"539","2",,"1"
31.278556,40.6151345,"540","1",,"1"
31.2999489974415,40.6218204989002,"541","1",,"1"
31.1525360146437,40.5893235042202,"542","3",,"1"
31.1689638419406,40.595900002394,"543","1",,"1"
31.1263884892535,40.5913359968661,"544","1",,"1"
31.1266895,40.5924425,"545","1",,"1"
31.129527,40.5926465,"546","1",,"1"
31.134282,40.593004,"547","1",,"1"
31.1367934762281,40.5931994968108,"548","1",,"1"
31.1581275028075,40.5935405000765,"549","1",,"1"
31.1507744774681,40.5936745024947,"550","1",,"1"
31.1579205080666,40.5847105016482,"551","1",,"1"
31.1843635,40.5886455,"552","1",,"1"
31.1944575173948,40.5899480031872,"553","1",,"1"
31.220531,40.5963075,"554","1",,"1"
31.2288489997915,40.5987504999303,"555","1",,"1"
31.248712,40.6072755,"556","1",,"1"
28.45052,38.3842485,"2654","1",,"1"
31.2201279974259,40.6072914996844,"558","1",,"1"
31.0974475,40.5873315,"559","1",,"1"
